show_id,actor_id,genre_id,country_id
s6752,5034,16,3
s6432,5128,16,3
s7120,5155,16,3
s2875,5280,16,3
s1155,5350,16,3
s1155,5351,16,3
s1155,5352,16,3
s1155,5353,16,3
s1155,5354,16,3
s1155,5355,16,3
s1155,5356,16,3
s1155,5357,16,3
s1155,5358,16,3
s1155,5359,16,3
s1155,5360,16,3
s4400,5400,16,3
s6266,5471,16,3
s1225,5508,16,3
s1219,5593,16,3
s1219,5594,16,3
s1225,5604,16,3
s1225,5605,16,3
s1225,5606,16,3
s1225,5607,16,3
s1225,5608,16,3
s1225,5609,16,3
s3608,5631,16,3
s4845,5827,16,3
s7120,5863,16,3
s3352,6066,16,3
s6786,6098,16,3
s6266,6279,16,3
s1482,6410,16,3
s1482,6411,16,3
s1482,6412,16,3
s1482,6413,16,3
s1482,6414,16,3
s1580,6719,16,3
s1580,6720,16,3
s1580,6721,16,3
s1580,6722,16,3
s1580,6723,16,3
s1580,6724,16,3
s1580,6725,16,3
s1580,6726,16,3
s1580,6727,16,3
s1580,6728,16,3
s1584,6745,16,3
s1584,6746,16,3
s4102,6746,16,3
s1584,6747,16,3
s1584,6748,16,3
s1584,6749,16,3
s1584,6750,16,3
s1584,6751,16,3
s4845,6991,16,3
s1888,7068,16,3
s6786,7069,16,3
s6786,7630,16,3
s7120,7633,16,3
s1888,7771,16,3
s1888,7772,16,3
s1888,7773,16,3
s1888,7774,16,3
s1888,7775,16,3
s3608,7809,16,3
s6266,7838,16,3
s2876,8239,16,3
s6169,8353,16,3
s3608,8514,16,3
s5244,8517,16,3
s6432,8537,16,3
s4223,8684,16,3
s2896,8816,16,3
s6169,8816,16,3
s7120,8937,16,3
s4223,8960,16,3
s7120,9086,16,3
s2318,9140,16,3
s2318,9141,16,3
s2318,9142,16,3
s2318,9143,16,3
s2318,9144,16,3
s2318,9145,16,3
s2318,9146,16,3
s2318,9147,16,3
s6432,9306,16,3
s4102,9756,16,3
s7120,9845,16,3
s6752,10024,16,3
s3352,10494,16,3
s2896,10546,16,3
s2875,10893,16,3
s2876,10893,16,3
s2875,10894,16,3
s2875,10895,16,3
s2875,10896,16,3
s2875,10897,16,3
s2876,10897,16,3
s2875,10898,16,3
s2875,10899,16,3
s2875,10900,16,3
s2875,10901,16,3
s2876,10901,16,3
s2875,10902,16,3
s2876,10903,16,3
s2876,10904,16,3
s2876,10905,16,3
s2876,10906,16,3
s2876,10907,16,3
s2876,10908,16,3
s2896,10950,16,3
s6169,10950,16,3
s2896,10951,16,3
s2896,10952,16,3
s2896,10953,16,3
s2896,10954,16,3
s7120,11030,16,3
s6786,11032,16,3
s4824,11148,16,3
s3616,11487,16,3
s3161,11685,16,3
s6266,11772,16,3
s6169,11821,16,3
s6266,11899,16,3
s4845,12187,16,3
s3352,12209,16,3
s3352,12210,16,3
s3352,12211,16,3
s3352,12212,16,3
s3352,12213,16,3
s4400,12360,16,3
s3540,12678,16,3
s3540,12679,16,3
s3540,12680,16,3
s3540,12681,16,3
s3540,12682,16,3
s3608,12767,16,3
s3608,12813,16,3
s3608,12814,16,3
s3608,12815,16,3
s3608,12816,16,3
s3608,12817,16,3
s3608,12818,16,3
s3608,12819,16,3
s3608,12820,16,3
s3608,12821,16,3
s3616,12827,16,3
s3616,12828,16,3
s3616,12829,16,3
s3616,12830,16,3
s3616,12831,16,3
s4102,12916,16,3
s3649,12923,16,3
s3649,12924,16,3
s3649,12925,16,3
s3649,12926,16,3
s3649,12927,16,3
s3649,12928,16,3
s3649,12929,16,3
s3649,12930,16,3
s3795,13320,16,3
s3795,13321,16,3
s3795,13322,16,3
s3795,13323,16,3
s3795,13324,16,3
s3795,13325,16,3
s3795,13326,16,3
s3795,13327,16,3
s7120,13508,16,3
s7120,13641,16,3
s4102,14146,16,3
s4102,14147,16,3
s4102,14148,16,3
s4102,14149,16,3
s7120,14421,16,3
s4223,14444,16,3
s4223,14445,16,3
s4223,14446,16,3
s4223,14447,16,3
s4268,14563,16,3
s4400,14897,16,3
s4400,14898,16,3
s4400,14899,16,3
s4400,14900,16,3
s4400,14901,16,3
s6347,15018,16,3
s6432,15050,16,3
s4976,15291,16,3
s4824,15981,16,3
s4824,15982,16,3
s4824,15983,16,3
s4824,15984,16,3
s4824,15985,16,3
s4824,15986,16,3
s4824,15987,16,3
s6786,16019,16,3
s4845,16041,16,3
s4845,16042,16,3
s4845,16043,16,3
s4845,16044,16,3
s6432,16209,16,3
s4976,16302,16,3
s4976,16303,16,3
s6786,16438,16,3
s6013,16715,16,3
s7120,16740,16,3
s5244,17031,16,3
s5244,17032,16,3
s5244,17033,16,3
s5244,17034,16,3
s5408,17450,16,3
s5408,17451,16,3
s5408,17452,16,3
s5408,17453,16,3
s5408,17454,16,3
s5408,17455,16,3
s5408,17456,16,3
s5408,17457,16,3
s7120,18211,16,3
s5831,18476,16,3
s5831,18477,16,3
s5831,18478,16,3
s5831,18479,16,3
s5831,18480,16,3
s5929,18669,16,3
s6013,18885,16,3
s6013,18886,16,3
s6013,18887,16,3
s6013,18888,16,3
s6169,19295,16,3
s6786,19295,16,3
s6169,19296,16,3
s6169,19297,16,3
s6169,19298,16,3
s6169,19299,16,3
s6266,19587,16,3
s6266,19588,16,3
s6266,19589,16,3
s6347,19802,16,3
s6347,19803,16,3
s6347,19804,16,3
s6347,19805,16,3
s6432,20037,16,3
s6432,20038,16,3
s6432,20039,16,3
s6432,20040,16,3
s6752,20842,16,3
s6752,20843,16,3
s6752,20844,16,3
s6752,20845,16,3
s6786,20971,16,3
s6786,20972,16,3
s6786,20973,16,3
s6786,20974,16,3
s6786,20975,16,3
s6786,20976,16,3
s6973,21409,16,3
s6973,21410,16,3
s6973,21411,16,3
s6973,21412,16,3
s6973,21413,16,3
s7120,21778,16,3
s7120,21779,16,3
s7608,22836,16,3
s3239,181,26,3
s277,1630,26,3
s277,1631,26,3
s277,1632,26,3
s277,1633,26,3
s277,1634,26,3
s277,1635,26,3
s277,1636,26,3
s6204,8059,26,3
s3239,10905,26,3
s3239,11874,26,3
s3239,11875,26,3
s3239,11876,26,3
s3239,11877,26,3
s3239,11878,26,3
s3239,11879,26,3
s3239,11880,26,3
s3239,11881,26,3
s3239,11882,26,3
s7667,16169,26,3
s7667,16170,26,3
s7667,16179,26,3
s6204,19409,26,3
s6204,19410,26,3
s6204,19411,26,3
s6204,19412,26,3
s7667,22954,26,3
s7667,22955,26,3
s7667,22956,26,3
s7667,22957,26,3
s7667,22958,26,3
s7667,22959,26,3
s7667,22960,26,3
s7667,22961,26,3
s7667,22962,26,3
s7667,22963,26,3
s7667,22964,26,3
s7667,22965,26,3
s7667,22966,26,3
s6736,182,20,3
s172,1021,20,3
s172,1022,20,3
s172,1023,20,3
s172,1024,20,3
s172,1025,20,3
s172,1026,20,3
s172,1027,20,3
s172,1028,20,3
s172,1029,20,3
s4813,1488,20,3
s3580,2170,20,3
s1129,2390,20,3
s3561,2392,20,3
s3562,2392,20,3
s3580,2824,20,3
s3937,3282,20,3
s6736,3553,20,3
s3254,3629,20,3
s5576,3732,20,3
s3580,3845,20,3
s3580,3849,20,3
s4813,4061,20,3
s4813,4740,20,3
s3580,4818,20,3
s4813,4821,20,3
s1129,5231,20,3
s1129,5232,20,3
s1129,5233,20,3
s1129,5234,20,3
s1129,5235,20,3
s1129,5236,20,3
s1129,5237,20,3
s1129,5238,20,3
s1129,5239,20,3
s5576,5598,20,3
s3937,6575,20,3
s6736,7176,20,3
s3580,8517,20,3
s6736,9153,20,3
s4813,9856,20,3
s3580,10847,20,3
s4813,11742,20,3
s3254,11946,20,3
s3254,11947,20,3
s3254,11948,20,3
s3254,11949,20,3
s3254,11950,20,3
s3254,11951,20,3
s3254,11952,20,3
s3254,11953,20,3
s3254,11954,20,3
s3561,12735,20,3
s3562,12735,20,3
s3561,12736,20,3
s3562,12736,20,3
s3561,12737,20,3
s3562,12737,20,3
s3561,12738,20,3
s3562,12738,20,3
s3580,12778,20,3
s3937,13713,20,3
s5576,14209,20,3
s4540,15192,20,3
s4813,15944,20,3
s4813,15945,20,3
s4813,15946,20,3
s4813,15947,20,3
s4813,15948,20,3
s4813,15949,20,3
s4813,15950,20,3
s4813,15951,20,3
s4813,15952,20,3
s4813,15953,20,3
s4947,16244,20,3
s4947,16245,20,3
s4947,16246,20,3
s4947,16247,20,3
s4947,16248,20,3
s4947,16249,20,3
s4947,16250,20,3
s4947,16251,20,3
s5576,17867,20,3
s5576,17868,20,3
s5576,17869,20,3
s6736,20800,20,3
s6736,20801,20,3
s6736,20802,20,3
s6736,20803,20,3
s1187,5483,31,3
s1187,5484,31,3
s1187,5485,31,3
s1187,5486,31,3
s1187,5487,31,3
s1187,5488,31,3
s1187,5489,31,3
s3507,6548,31,3
s3507,12601,31,3
s3507,12602,31,3
s3507,12603,31,3
s3507,12604,31,3
s3507,12605,31,3
s3507,12606,31,3
s3507,12607,31,3
s3507,12608,31,3
s3507,12609,31,3
s649,583,23,3
s650,583,23,3
s651,583,23,3
s308,685,23,3
s5234,687,23,3
s5508,696,23,3
s3946,1087,23,3
s1252,1089,23,3
s1685,1089,23,3
s6727,1089,23,3
s1685,1093,23,3
s5314,1271,23,3
s5315,1271,23,3
s1685,1391,23,3
s3955,1391,23,3
s1685,1403,23,3
s7168,1403,23,3
s1919,1404,23,3
s1920,1404,23,3
s1357,1442,23,3
s7758,1495,23,3
s1685,1789,23,3
s4095,1789,23,3
s4096,1789,23,3
s306,1798,23,3
s3338,1836,23,3
s387,2125,23,3
s388,2125,23,3
s4072,2349,23,3
s483,2568,23,3
s484,2568,23,3
s1685,2610,23,3
s3939,2613,23,3
s3940,2613,23,3
s536,2848,23,3
s551,2901,23,3
s552,2901,23,3
s2359,2901,23,3
s586,3021,23,3
s3347,3294,23,3
s2602,3627,23,3
s3326,3934,23,3
s3154,4021,23,3
s3155,4021,23,3
s3157,4021,23,3
s847,4191,23,3
s849,4191,23,3
s915,4412,23,3
s916,4412,23,3
s917,4412,23,3
s918,4412,23,3
s919,4412,23,3
s924,4413,23,3
s3322,4556,23,3
s1632,4785,23,3
s1685,4785,23,3
s1009,4807,23,3
s1010,4807,23,3
s1072,5013,23,3
s1072,5014,23,3
s4420,5014,23,3
s1072,5015,23,3
s1072,5016,23,3
s1072,5017,23,3
s1072,5018,23,3
s3149,5026,23,3
s1097,5100,23,3
s5508,5126,23,3
s1685,5679,23,3
s3322,5679,23,3
s3324,5679,23,3
s3325,5679,23,3
s3326,5679,23,3
s3347,5758,23,3
s3167,5759,23,3
s3168,5759,23,3
s3169,5759,23,3
s3170,5759,23,3
s3171,5759,23,3
s6727,5791,23,3
s1310,5868,23,3
s1311,5869,23,3
s5508,5869,23,3
s1353,6011,23,3
s1354,6011,23,3
s1355,6011,23,3
s1358,6012,23,3
s1361,6018,23,3
s7090,6093,23,3
s3347,6277,23,3
s1706,6333,23,3
s1460,6363,23,3
s1461,6363,23,3
s1517,6500,23,3
s3322,6504,23,3
s1544,6566,23,3
s1564,6636,23,3
s1565,6636,23,3
s1685,6636,23,3
s6727,6636,23,3
s3143,6713,23,3
s1586,6752,23,3
s1637,6903,23,3
s1697,6985,23,3
s1698,6985,23,3
s5283,6988,23,3
s3342,7025,23,3
s3343,7025,23,3
s3344,7025,23,3
s3345,7025,23,3
s3346,7025,23,3
s3347,7025,23,3
s3348,7025,23,3
s5508,7068,23,3
s3605,7071,23,3
s1685,7102,23,3
s6727,7102,23,3
s1685,7103,23,3
s5508,7103,23,3
s7079,7103,23,3
s7080,7103,23,3
s1685,7104,23,3
s1685,7105,23,3
s1685,7106,23,3
s1685,7107,23,3
s1685,7108,23,3
s1705,7108,23,3
s7427,7149,23,3
s7429,7149,23,3
s1703,7177,23,3
s3134,7375,23,3
s3135,7375,23,3
s3136,7375,23,3
s3137,7375,23,3
s3138,7375,23,3
s3139,7375,23,3
s3140,7375,23,3
s3141,7375,23,3
s4091,7556,23,3
s4092,7556,23,3
s4093,7556,23,3
s2359,7557,23,3
s1823,7565,23,3
s5143,7779,23,3
s5816,8059,23,3
s2022,8165,23,3
s7472,8239,23,3
s2123,8482,23,3
s2144,8553,23,3
s2248,8864,23,3
s2331,9196,23,3
s2333,9197,23,3
s2359,9295,23,3
s2359,9296,23,3
s2378,9341,23,3
s4592,9357,23,3
s5508,9357,23,3
s2627,10131,23,3
s2629,10141,23,3
s3350,10493,23,3
s3351,10493,23,3
s3548,10832,23,3
s5508,10835,23,3
s5507,11001,23,3
s2923,11038,23,3
s2945,11094,23,3
s2946,11094,23,3
s2948,11094,23,3
s2949,11094,23,3
s3141,11644,23,3
s3142,11645,23,3
s3142,11646,23,3
s3533,11646,23,3
s3146,11654,23,3
s3147,11654,23,3
s5108,11664,23,3
s3172,11698,23,3
s3173,11698,23,3
s3175,11698,23,3
s3176,11699,23,3
s3189,11727,23,3
s3190,11727,23,3
s3191,11727,23,3
s3190,11728,23,3
s3190,11729,23,3
s3190,11730,23,3
s3194,11742,23,3
s3198,11746,23,3
s3200,11747,23,3
s3209,11782,23,3
s3210,11782,23,3
s3211,11782,23,3
s4592,11782,23,3
s5508,11782,23,3
s3231,11852,23,3
s3232,11853,23,3
s3319,12156,23,3
s3321,12157,23,3
s3322,12158,23,3
s3322,12159,23,3
s3322,12160,23,3
s3322,12161,23,3
s3322,12162,23,3
s3322,12163,23,3
s3322,12164,23,3
s3322,12165,23,3
s3347,12201,23,3
s3711,13089,23,3
s3800,13348,23,3
s3800,13349,23,3
s3829,13400,23,3
s3929,13712,23,3
s3930,13712,23,3
s3931,13712,23,3
s3940,13717,23,3
s3940,13718,23,3
s5390,14077,23,3
s5508,14077,23,3
s4069,14093,23,3
s5508,14093,23,3
s4073,14095,23,3
s5508,14095,23,3
s4125,14223,23,3
s4155,14310,23,3
s4232,14468,23,3
s4417,14578,23,3
s4441,14979,23,3
s4475,15053,23,3
s4507,15149,23,3
s5816,15900,23,3
s4797,15918,23,3
s4835,16017,23,3
s5086,16619,23,3
s5087,16619,23,3
s5201,16907,23,3
s5251,17055,23,3
s5271,17123,23,3
s5273,17125,23,3
s5320,17236,23,3
s5357,17326,23,3
s5358,17327,23,3
s5359,17327,23,3
s5360,17327,23,3
s5454,17613,23,3
s5455,17613,23,3
s5456,17613,23,3
s5508,17693,23,3
s5508,17694,23,3
s5508,17695,23,3
s5508,17696,23,3
s5508,17697,23,3
s5714,18227,23,3
s5715,18227,23,3
s5998,18852,23,3
s7136,20222,23,3
s7137,20222,23,3
s7605,21013,23,3
s7037,21592,23,3
s7081,21681,23,3
s7082,21681,23,3
s7124,21790,23,3
s7125,21791,23,3
s7126,21791,23,3
s7138,21803,23,3
s7139,21803,23,3
s7140,21803,23,3
s7141,21803,23,3
s7216,21957,23,3
s7217,21957,23,3
s7449,22472,23,3
s7681,22983,23,3
s7758,23159,23,3
s4056,14030,18,3
s4056,14031,18,3
s4056,14032,18,3
s4056,14033,18,3
s5909,1009,34,3
s5909,1010,34,3
s5909,1250,34,3
s7493,1338,34,3
s5909,2535,34,3
s7493,2643,34,3
s2505,2760,34,3
s585,2869,34,3
s585,3005,34,3
s585,3006,34,3
s585,3007,34,3
s585,3008,34,3
s585,3009,34,3
s585,3010,34,3
s585,3011,34,3
s585,3012,34,3
s585,3013,34,3
s585,3014,34,3
s585,3015,34,3
s585,3016,34,3
s585,3017,34,3
s585,3018,34,3
s585,3019,34,3
s585,3020,34,3
s7493,3028,34,3
s5909,3626,34,3
s7493,3918,34,3
s7493,4526,34,3
s7493,4573,34,3
s2505,4795,34,3
s1648,4811,34,3
s2505,5508,34,3
s2505,5673,34,3
s2505,6207,34,3
s7493,6220,34,3
s7493,6272,34,3
s2505,6299,34,3
s5909,6302,34,3
s2505,6384,34,3
s1648,6756,34,3
s6360,6756,34,3
s1648,6919,34,3
s1648,6920,34,3
s1648,6921,34,3
s1648,6922,34,3
s1648,6923,34,3
s1648,6924,34,3
s1648,6925,34,3
s1648,6926,34,3
s1648,6927,34,3
s1648,6928,34,3
s1648,6929,34,3
s1648,6930,34,3
s1648,6931,34,3
s1648,6932,34,3
s1648,6933,34,3
s7493,6943,34,3
s6360,7140,34,3
s7493,7321,34,3
s2505,8060,34,3
s2505,8163,34,3
s2505,8933,34,3
s5913,9011,34,3
s6360,9012,34,3
s2505,9422,34,3
s2505,9779,34,3
s2505,9780,34,3
s2505,9781,34,3
s2505,9782,34,3
s2505,9783,34,3
s2505,9784,34,3
s2505,9785,34,3
s2505,9786,34,3
s2505,9787,34,3
s2505,9788,34,3
s2505,9789,34,3
s2505,9790,34,3
s2505,9791,34,3
s2505,9792,34,3
s7493,10000,34,3
s7493,11064,34,3
s7493,11129,34,3
s6360,12508,34,3
s7493,12751,34,3
s7493,13036,34,3
s5909,14065,34,3
s5913,15011,34,3
s7493,18201,34,3
s5909,18629,34,3
s5909,18630,34,3
s5909,18631,34,3
s5909,18632,34,3
s5909,18633,34,3
s5909,18634,34,3
s5913,18639,34,3
s5913,18640,34,3
s5913,18641,34,3
s5913,18642,34,3
s5913,18643,34,3
s5913,18644,34,3
s5913,18645,34,3
s7493,19844,34,3
s6360,19855,34,3
s6360,19856,34,3
s6360,19857,34,3
s6360,19858,34,3
s6360,19859,34,3
s6360,19860,34,3
s6360,19861,34,3
s7493,22543,34,3
s7493,22544,34,3
s7493,22545,34,3
s7493,22546,34,3
s5909,1009,37,3
s5909,1010,37,3
s5909,1250,37,3
s5909,2535,37,3
s5909,3626,37,3
s1648,4811,37,3
s5909,6302,37,3
s1648,6756,37,3
s6360,6756,37,3
s1648,6919,37,3
s1648,6920,37,3
s1648,6921,37,3
s1648,6922,37,3
s1648,6923,37,3
s1648,6924,37,3
s1648,6925,37,3
s1648,6926,37,3
s1648,6927,37,3
s1648,6928,37,3
s1648,6929,37,3
s1648,6930,37,3
s1648,6931,37,3
s1648,6932,37,3
s1648,6933,37,3
s6360,7140,37,3
s6360,9012,37,3
s6360,12508,37,3
s5909,14065,37,3
s5909,18629,37,3
s5909,18630,37,3
s5909,18631,37,3
s5909,18632,37,3
s5909,18633,37,3
s5909,18634,37,3
s6360,19855,37,3
s6360,19856,37,3
s6360,19857,37,3
s6360,19858,37,3
s6360,19859,37,3
s6360,19860,37,3
s6360,19861,37,3
s439,2393,24,3
s439,2394,24,3
s439,2395,24,3
s439,2396,24,3
s439,2397,24,3
s439,2398,24,3
s439,2399,24,3
s7714,8333,24,3
s2586,9999,24,3
s2586,10000,24,3
s2586,10001,24,3
s2586,10002,24,3
s7714,23053,24,3
s7714,23054,24,3
s7714,23055,24,3
s7714,23056,24,3
s7714,23057,24,3
s6078,11645,22,3
s2698,2339,39,3
s2698,4225,39,3
s2698,5157,39,3
s2698,5474,39,3
s5913,9011,39,3
s2698,10318,39,3
s2698,10319,39,3
s2698,10320,39,3
s2698,10321,39,3
s2698,10322,39,3
s2698,10323,39,3
s2698,10324,39,3
s2698,10325,39,3
s2698,10326,39,3
s2698,10327,39,3
s2698,10328,39,3
s2698,10329,39,3
s2698,10330,39,3
s2698,10331,39,3
s2698,10332,39,3
s5913,15011,39,3
s5913,18639,39,3
s5913,18640,39,3
s5913,18641,39,3
s5913,18642,39,3
s5913,18643,39,3
s5913,18644,39,3
s5913,18645,39,3
s2698,2339,40,3
s2698,4225,40,3
s2698,5157,40,3
s2698,5474,40,3
s2698,10318,40,3
s2698,10319,40,3
s2698,10320,40,3
s2698,10321,40,3
s2698,10322,40,3
s2698,10323,40,3
s2698,10324,40,3
s2698,10325,40,3
s2698,10326,40,3
s2698,10327,40,3
s2698,10328,40,3
s2698,10329,40,3
s2698,10330,40,3
s2698,10331,40,3
s2698,10332,40,3
s579,2986,28,3
s1471,4021,28,3
s1630,4785,28,3
s1631,4785,28,3
s1982,8057,28,3
s4798,15918,28,3
s4798,15919,28,3
s5436,17565,28,3
s5913,9011,42,3
s5913,15011,42,3
s5913,18639,42,3
s5913,18640,42,3
s5913,18641,42,3
s5913,18642,42,3
s5913,18643,42,3
s5913,18644,42,3
s5913,18645,42,3
s3952,7451,41,3
s3952,13731,41,3
s3952,13732,41,3
s3952,13733,41,3
s3952,13734,41,3
s3952,13735,41,3
s3952,13736,41,3
s4786,9,1,46
s7641,9,1,46
s5219,1143,1,46
s5625,2140,1,46
s4786,2206,1,46
s7641,2206,1,46
s1546,2208,1,46
s4786,2208,1,46
s4817,2208,1,46
s1546,2209,1,46
s4786,2209,1,46
s4786,2210,1,46
s4786,2211,1,46
s4786,2212,1,46
s7641,2213,1,46
s5625,2565,1,46
s5625,3641,1,46
s7641,4258,1,46
s1546,5244,1,46
s5625,5736,1,46
s1546,6567,1,46
s4817,6567,1,46
s1546,6568,1,46
s1546,6569,1,46
s1546,6570,1,46
s4817,6570,1,46
s1546,6571,1,46
s1546,6572,1,46
s1546,6573,1,46
s5970,10141,1,46
s3110,11574,1,46
s3110,11575,1,46
s3110,11576,1,46
s3110,11577,1,46
s3110,11578,1,46
s5625,12227,1,46
s4786,13594,1,46
s5625,13668,1,46
s5002,14305,1,46
s5219,14305,1,46
s4276,14590,1,46
s5970,14590,1,46
s4276,14591,1,46
s4276,14592,1,46
s4276,14593,1,46
s4276,14594,1,46
s5052,14594,1,46
s4276,14595,1,46
s4786,15901,1,46
s4786,15902,1,46
s4786,15903,1,46
s4817,15965,1,46
s4817,15966,1,46
s5219,15966,1,46
s4817,15967,1,46
s4817,15968,1,46
s4817,15969,1,46
s5002,16359,1,46
s5002,16360,1,46
s5052,16484,1,46
s5052,16485,1,46
s5052,16486,1,46
s5052,16487,1,46
s5052,16488,1,46
s5219,16969,1,46
s5219,16970,1,46
s5219,16971,1,46
s5219,16972,1,46
s5219,16973,1,46
s5625,17994,1,46
s5625,17995,1,46
s5970,18770,1,46
s5970,18771,1,46
s5970,18772,1,46
s5970,18773,1,46
s5970,18774,1,46
s7641,22900,1,46
s7641,22901,1,46
s7641,22902,1,46
s7641,22903,1,46
s407,9,2,46
s4786,9,2,46
s7641,9,2,46
s5219,1143,2,46
s5625,2140,2,46
s407,2206,2,46
s4786,2206,2,46
s7641,2206,2,46
s407,2207,2,46
s407,2208,2,46
s1546,2208,2,46
s4786,2208,2,46
s4817,2208,2,46
s407,2209,2,46
s1546,2209,2,46
s4786,2209,2,46
s5182,2209,2,46
s407,2210,2,46
s4786,2210,2,46
s407,2211,2,46
s4786,2211,2,46
s407,2212,2,46
s4786,2212,2,46
s407,2213,2,46
s7641,2213,2,46
s407,2214,2,46
s407,2215,2,46
s407,2216,2,46
s5625,2565,2,46
s5625,3641,2,46
s7641,4258,2,46
s1546,5244,2,46
s5625,5736,2,46
s1546,6567,2,46
s4817,6567,2,46
s1546,6568,2,46
s1546,6569,2,46
s1546,6570,2,46
s4817,6570,2,46
s1546,6571,2,46
s1546,6572,2,46
s1546,6573,2,46
s2605,10059,2,46
s2605,10060,2,46
s2605,10061,2,46
s2605,10062,2,46
s2605,10063,2,46
s2605,10064,2,46
s2605,10065,2,46
s2605,10066,2,46
s5970,10141,2,46
s3110,11574,2,46
s3110,11575,2,46
s3110,11576,2,46
s3110,11577,2,46
s3110,11578,2,46
s5625,12227,2,46
s3420,12405,2,46
s5157,12405,2,46
s3420,12406,2,46
s3420,12407,2,46
s3420,12408,2,46
s4152,12408,2,46
s3420,12409,2,46
s3420,12410,2,46
s4786,13594,2,46
s5625,13668,2,46
s4152,14303,2,46
s4152,14304,2,46
s4281,14304,2,46
s4152,14305,2,46
s5002,14305,2,46
s5182,14305,2,46
s5219,14305,2,46
s4152,14306,2,46
s4152,14307,2,46
s4152,14308,2,46
s5970,14590,2,46
s5052,14594,2,46
s4281,14603,2,46
s4281,14604,2,46
s4281,14605,2,46
s4281,14606,2,46
s4281,14607,2,46
s4281,14608,2,46
s4281,14609,2,46
s4786,15901,2,46
s4786,15902,2,46
s4786,15903,2,46
s4817,15965,2,46
s4817,15966,2,46
s5219,15966,2,46
s4817,15967,2,46
s4817,15968,2,46
s4817,15969,2,46
s5002,16359,2,46
s5002,16360,2,46
s5052,16484,2,46
s5052,16485,2,46
s5052,16486,2,46
s5052,16487,2,46
s5052,16488,2,46
s5157,16766,2,46
s5157,16767,2,46
s5157,16768,2,46
s5157,16769,2,46
s5182,16863,2,46
s5182,16864,2,46
s5182,16865,2,46
s5182,16866,2,46
s5182,16867,2,46
s5219,16969,2,46
s5219,16970,2,46
s5219,16971,2,46
s5219,16972,2,46
s5219,16973,2,46
s5625,17994,2,46
s5625,17995,2,46
s5970,18770,2,46
s5970,18771,2,46
s5970,18772,2,46
s5970,18773,2,46
s5970,18774,2,46
s7641,22900,2,46
s7641,22901,2,46
s7641,22902,2,46
s7641,22903,2,46
s407,9,4,46
s4786,9,4,46
s7641,9,4,46
s407,2206,4,46
s4786,2206,4,46
s7641,2206,4,46
s407,2207,4,46
s407,2208,4,46
s4786,2208,4,46
s407,2209,4,46
s4786,2209,4,46
s407,2210,4,46
s4786,2210,4,46
s407,2211,4,46
s4786,2211,4,46
s407,2212,4,46
s4786,2212,4,46
s407,2213,4,46
s7641,2213,4,46
s407,2214,4,46
s407,2215,4,46
s407,2216,4,46
s7641,4258,4,46
s5157,12405,4,46
s4786,13594,4,46
s5002,14305,4,46
s4786,15901,4,46
s4786,15902,4,46
s4786,15903,4,46
s5002,16359,4,46
s5002,16360,4,46
s5157,16766,4,46
s5157,16767,4,46
s5157,16768,4,46
s5157,16769,4,46
s7641,22900,4,46
s7641,22901,4,46
s7641,22902,4,46
s7641,22903,4,46
s407,9,13,46
s5625,2140,13,46
s407,2206,13,46
s407,2207,13,46
s407,2208,13,46
s407,2209,13,46
s407,2210,13,46
s407,2211,13,46
s407,2212,13,46
s407,2213,13,46
s407,2214,13,46
s407,2215,13,46
s407,2216,13,46
s5625,2565,13,46
s5625,3641,13,46
s5625,5736,13,46
s2605,10059,13,46
s2605,10060,13,46
s2605,10061,13,46
s2605,10062,13,46
s2605,10063,13,46
s2605,10064,13,46
s2605,10065,13,46
s2605,10066,13,46
s5625,12227,13,46
s3420,12405,13,46
s5157,12405,13,46
s3420,12406,13,46
s3420,12407,13,46
s3420,12408,13,46
s4152,12408,13,46
s3420,12409,13,46
s3420,12410,13,46
s5625,13668,13,46
s4152,14303,13,46
s4152,14304,13,46
s4152,14305,13,46
s4152,14306,13,46
s4152,14307,13,46
s4152,14308,13,46
s4276,14590,13,46
s4276,14591,13,46
s4276,14592,13,46
s4276,14593,13,46
s4276,14594,13,46
s4276,14595,13,46
s5157,16766,13,46
s5157,16767,13,46
s5157,16768,13,46
s5157,16769,13,46
s5625,17994,13,46
s5625,17995,13,46
s5182,2209,3,46
s2605,10059,3,46
s2605,10060,3,46
s2605,10061,3,46
s2605,10062,3,46
s2605,10063,3,46
s2605,10064,3,46
s2605,10065,3,46
s2605,10066,3,46
s3420,12405,3,46
s3420,12406,3,46
s3420,12407,3,46
s3420,12408,3,46
s3420,12409,3,46
s3420,12410,3,46
s4281,14304,3,46
s5182,14305,3,46
s4281,14603,3,46
s4281,14604,3,46
s4281,14605,3,46
s4281,14606,3,46
s4281,14607,3,46
s4281,14608,3,46
s4281,14609,3,46
s5182,16863,3,46
s5182,16864,3,46
s5182,16865,3,46
s5182,16866,3,46
s5182,16867,3,46
s5052,14594,5,46
s5052,16484,5,46
s5052,16485,5,46
s5052,16486,5,46
s5052,16487,5,46
s5052,16488,5,46
s6391,14,7,46
s6391,19957,7,46
s6391,19958,7,46
s6391,19959,7,46
s6391,19960,7,46
s6391,19961,7,46
s6391,19962,7,46
s6391,19963,7,46
s6391,19964,7,46
s6391,19965,7,46
s6391,14,8,46
s6391,19957,8,46
s6391,19958,8,46
s6391,19959,8,46
s6391,19960,8,46
s6391,19961,8,46
s6391,19962,8,46
s6391,19963,8,46
s6391,19964,8,46
